"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x939091","x1516810932768460804",2022-04-20 16:08:02,"JoeBiden","Our recovery so far has led to the creation of 7.9 million new jobs—more jobs created over the first 14 months than any president ever. The unemployment rate is at 3.6%, down from 6.4% in January 2021.

We have more work to do, but America is on the move.","Sprout Social",255,,,,FALSE,FALSE,5384,1036,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1516810932768460804","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1516532090313052163",2022-04-19 21:40:00,"JoeBiden","While Congressional Republicans are proposing big tax increases on middle-class families, I am fighting for tax cuts for the middle class and to ensure that the super wealthy and large corporations pay their fair share.","Sprout Social",219,,,,FALSE,FALSE,21277,4200,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1516532090313052163","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1516454095976026120",2022-04-19 16:30:05,"JoeBiden","The difference couldn’t be clearer:

Under the Congressional Republican Tax Plan, 75 million middle-class families’ taxes will increase an average of almost $1,500 a year.

Under my plan, no one making less than $400,000 will have their taxes raised.","Sprout Social",250,,,,FALSE,FALSE,17695,4365,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1516454095976026120","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1515718307919409165",2022-04-17 15:46:19,"JoeBiden","As we reflect today on Christ’s Resurrection, we are reminded that with faith, hope, and love — even death can be defeated. From our family to yours, we wish you hope, health, joy, and the peace of God, which passes all understanding. Happy Easter and may God bless and keep you.","Sprout Social",140,,,,FALSE,TRUE,0,10314,,,,,,,,,,,,,,,,"x1349149096909668363","POTUS","en",,,,,,,,,,,,,,,,"x1515700473348730883","As we reflect today on Christ’s Resurrection, we are reminded that with faith, hope, and love — even death can be defeated. From our family to yours, we wish you hope, health, joy, and the peace of God, which passes all understanding. Happy Easter and may God bless and keep you.",2022-04-17 14:35:27,"The White House",87987,10314,"x1349149096909668363","POTUS","President Biden",21367023,12,2983,"","46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1515718307919409165","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1515033214833860611",2022-04-15 18:24:01,"JoeBiden","When we build more in America, we increase economic capacity, and ultimately it helps lower everyday prices for families.
https://t.co/hWTyRb4kIL","Sprout Social",145,,,,FALSE,FALSE,6996,1110,,,,,,,,"http://pbs.twimg.com/media/FQZch18XsAwk33-.jpg","https://t.co/hWTyRb4kIL","https://twitter.com/TheDemocrats/status/1514997239256686600/video/1","photo","http://pbs.twimg.com/media/FQZch18XsAwk33-.jpg","https://t.co/hWTyRb4kIL","https://twitter.com/TheDemocrats/status/1514997239256686600/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1515033214833860611","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1515014340390400003",2022-04-15 17:09:01,"JoeBiden","From day one, every action I've taken to rebuild our economy has been guided by one principle—made in America. It means using products, parts, and materials built right here in the United States. It means bringing manufacturing jobs back and building supply chains here at home.","Sprout Social",278,,,,FALSE,FALSE,19436,2937,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1515014340390400003","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1514989532986458119",2022-04-15 15:30:26,"JoeBiden","Jill and I join our fellow Christians in observing Good Friday. Today, we remember Jesus’s sacrifice on the cross, pray for all who suffer, and seek to love others as God has loved us.","Sprout Social",139,,,,FALSE,TRUE,0,8310,,,,,,,,,,,,,,,,"x1349149096909668363","POTUS","en",,,,,,,,,,,,,,,,"x1514975903260020752","Jill and I join our fellow Christians in observing Good Friday. Today, we remember Jesus’s sacrifice on the cross, pray for all who suffer, and seek to love others as God has loved us.",2022-04-15 14:36:16,"The White House",74961,8310,"x1349149096909668363","POTUS","President Biden",21367023,12,2983,"","46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1514989532986458119","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1514960446238908419",2022-04-15 13:34:51,"JoeBiden","Happy Passover to all who celebrate in America, Israel, and around the world. May God bless you all during this season of renewal, this festival of freedom.
 
From our family to yours: Chag sameach.","Sprout Social",140,,,,FALSE,TRUE,0,4217,,,,,,,,,,,,,,,,"x1349149096909668363","POTUS","en",,,,,,,,,,,,,,,,"x1514959125804994575","Happy Passover to all who celebrate in America, Israel, and around the world. May God bless you all during this season of renewal, this festival of freedom.
 
From our family to yours: Chag sameach.",2022-04-15 13:29:36,"The White House",34492,4217,"x1349149096909668363","POTUS","President Biden",21367023,12,2983,"","46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1514960446238908419","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1514274974630035460",2022-04-13 16:11:02,"JoeBiden","To help deal with Putin’s Price Hike, I’ve authorized the use of 1 million barrels per day on average for the next six months from our Strategic Petroleum Reserve—the largest release of our national reserve in history.","Sprout Social",218,,,,FALSE,FALSE,40204,5150,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1514274974630035460","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1513977893898100738",2022-04-12 20:30:32,"JoeBiden","Jill and I are praying for those injured in the New York City subway shooting. We are grateful for the first responders and civilians who jumped into action. My team has been in touch with city officials and we are working to support efforts on the ground.","Sprout Social",140,,,,FALSE,TRUE,0,3585,,,,,,,,,,,,,,,,"x1349149096909668363","POTUS","en",,,,,,,,,,,,,,,,"x1513976833729261570","Jill and I are praying for those injured in the New York City subway shooting. We are grateful for the first responders and civilians who jumped into action. My team has been in touch with city officials and we are working to support efforts on the ground.",2022-04-12 20:26:20,"The White House",33900,3585,"x1349149096909668363","POTUS","President Biden",21367023,12,2983,"","46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1513977893898100738","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1512891350206791681",2022-04-09 20:33:00,"JoeBiden","America is back to work. 

Our economy added 7.9 million jobs since I took office—more jobs created on average per month than under any other president in history. That’s millions of families with a little more breathing room and the dignity a job provides.","Sprout Social",257,,,,FALSE,FALSE,20105,3102,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1512891350206791681","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1512590810239356937",2022-04-09 00:38:46,"JoeBiden","Today is a good day—a day that history is going to remember. https://t.co/gskJzbu2DK","Sprout Social",84,,,,FALSE,FALSE,22648,3246,,,,,,,,"http://pbs.twimg.com/media/FP2bXRUXMAAUEv9.jpg","https://t.co/gskJzbu2DK","https://twitter.com/TheDemocrats/status/1512535878031269888/video/1","photo","http://pbs.twimg.com/media/FP2bXRUXMAAUEv9.jpg","https://t.co/gskJzbu2DK","https://twitter.com/TheDemocrats/status/1512535878031269888/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1512590810239356937","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1512503378693263361",2022-04-08 18:51:21,"JoeBiden","Judge Jackson brings a rare combination of experience and qualifications to the Court.
 
A federal judge who served on the second most powerful court. A former public defender with the ability to explain issues of law in ways everybody can understand. A new perspective.","Twitter Web App",140,,,,FALSE,TRUE,0,1820,,,,,,,,,,,,,,,,"x1349149096909668363","POTUS","en",,,,,,,,,,,,,,,,"x1512495821144698888","Judge Jackson brings a rare combination of experience and qualifications to the Court.
 
A federal judge who served on the second most powerful court. A former public defender with the ability to explain issues of law in ways everybody can understand. A new perspective.",2022-04-08 18:21:19,"The White House",13889,1820,"x1349149096909668363","POTUS","President Biden",21367023,12,2983,"","46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1512503378693263361","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1512468142345363462",2022-04-08 16:31:20,"JoeBiden","Today is a good day for America. A day that history will remember. Tune in as the Vice President, Judge Ketanji Brown Jackson, and I deliver remarks on the Senate’s historic, bipartisan confirmation. https://t.co/sRxo0MpkcX","Twitter Web App",140,,,,FALSE,TRUE,0,1706,,,,,,,,,,,,,,,,"x1349149096909668363","POTUS","en",,,,,,,,,,,,,,,,"x1512467955149418498","Today is a good day for America. A day that history will remember. Tune in as the Vice President, Judge Ketanji Brown Jackson, and I deliver remarks on the Senate’s historic, bipartisan confirmation. https://t.co/sRxo0MpkcX",2022-04-08 16:30:35,"Twitter Media Studio",8867,1706,"x1349149096909668363","POTUS","President Biden",21367023,12,2983,"","46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1512468142345363462","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1512206336955756550",2022-04-07 23:11:00,"JoeBiden","Historic moment for our courts and for our country. Congratulations, Judge Jackson. https://t.co/eLSfs1QoHB","Sprout Social",118,,,,FALSE,TRUE,0,17246,,,,,,,,"http://pbs.twimg.com/media/FPxdUf7XwAcjzg9.jpg","https://t.co/eLSfs1QoHB","https://twitter.com/POTUS/status/1512186186898493452/video/1","photo","http://pbs.twimg.com/media/FPxdUf7XwAcjzg9.jpg","https://t.co/eLSfs1QoHB","https://twitter.com/POTUS/status/1512186186898493452/video/1",,"x1349149096909668363","POTUS","en",,,,,,,,,,,,,,,,"x1512186186898493452","Historic moment for our courts and for our country. Congratulations, Judge Jackson. https://t.co/eLSfs1QoHB",2022-04-07 21:50:56,"The White House",110239,17246,"x1349149096909668363","POTUS","President Biden",21367023,12,2983,"","46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1512206336955756550","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1512173878285684737",2022-04-07 21:02:02,"JoeBiden","Congratulations, Ketanji Brown Jackson. https://t.co/CGe6fdl7gk","Sprout Social",39,,,,FALSE,FALSE,109257,10637,,,,,,,,"http://pbs.twimg.com/media/FPxSIJyXMAMdae4.jpg","https://t.co/CGe6fdl7gk","https://twitter.com/JoeBiden/status/1512173878285684737/photo/1","photo","http://pbs.twimg.com/media/FPxSIJyXMAMdae4.jpg","https://t.co/CGe6fdl7gk","https://twitter.com/JoeBiden/status/1512173878285684737/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1512173878285684737","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1512139538705129493",2022-04-07 18:45:34,"JoeBiden","Judge Jackson’s confirmation was a historic moment for our nation. We’ve taken another step toward making our highest court reflect the diversity of America. She will be an incredible Justice, and I was honored to share this moment with her. https://t.co/K8SAh25NL5","Twitter Web App",140,,,,FALSE,TRUE,0,18324,,,,,,,,,,,,,,,,"x1349149096909668363","POTUS","en",,,,,,,,,,,,,,,,"x1512139093135835153","Judge Jackson’s confirmation was a historic moment for our nation. We’ve taken another step toward making our highest court reflect the diversity of America. She will be an incredible Justice, and I was honored to share this moment with her. https://t.co/K8SAh25NL5",2022-04-07 18:43:48,"The White House",155188,18324,"x1349149096909668363","POTUS","President Biden",21367023,12,2983,"","46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1512139538705129493","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1512114912935530504",2022-04-07 17:07:43,"JoeBiden","Over the last four weeks, fewer Americans filed initial claims for unemployment insurance than any time in our nation’s recorded history. 

While we have more work to do to lower costs for families, today’s data demonstrates that America is on the move again.","Sprout Social",259,,,,FALSE,FALSE,8417,1214,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1512114912935530504","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1511840425358893060",2022-04-06 22:57:00,"JoeBiden","Today, we enshrine in law our recognition that the Postal Service is fundamental to our economy, to our democracy, to our health, and the very sense of who we are as a nation.","Sprout Social",175,,,,FALSE,FALSE,24426,2993,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1511840425358893060","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1511742091805831176",2022-04-06 16:26:16,"JoeBiden","If Republicans have their way, up to 100 million Americans with preexisting conditions could once again be denied health care coverage by their insurance companies.

I’ve got a better idea. Instead of destroying the Affordable Care Act, let's keep building on it. https://t.co/jqtoDPgekn","Sprout Social",263,,,,FALSE,FALSE,7252,1355,,,,,,,,"http://pbs.twimg.com/media/FPrJau6XwAM9_Il.jpg","https://t.co/jqtoDPgekn","https://twitter.com/JoeBiden/status/1511742091805831176/video/1","photo","http://pbs.twimg.com/media/FPrJau6XwAM9_Il.jpg","https://t.co/jqtoDPgekn","https://twitter.com/JoeBiden/status/1511742091805831176/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1511742091805831176","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1511716630765711360",2022-04-06 14:45:05,"JoeBiden","Today, my Administration is extending the pause on federal student loan repayments through August 31st, 2022. https://t.co/xwicA1hCW3","Twitter Web App",140,,,,FALSE,TRUE,0,4812,,,,,,,,,,,,,,,,"x1349149096909668363","POTUS","en",,,,,,,,,,,,,,,,"x1511705892487577606","Today, my Administration is extending the pause on federal student loan repayments through August 31st, 2022. https://t.co/xwicA1hCW3",2022-04-06 14:02:25,"The White House",33758,4812,"x1349149096909668363","POTUS","President Biden",21367023,12,2983,"","46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1511716630765711360","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1511507984463052815",2022-04-06 00:56:00,"JoeBiden","Over 31 million people now have health insurance through the Affordable Care Act.
4 out of 5 Americans can find quality coverage for under $10 a month.
The average family is saving $2,400 a year on their premiums.

The Affordable Care Act is stronger now than it has ever been.","Sprout Social",277,,,,FALSE,FALSE,13575,2007,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1511507984463052815","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
